3.31431	2.24414	1.99724	-1.59284	-1.37138	0.14300
2.20295	2.45173	5.12735	-1.50032	-1.37595	0.05700
1.30607	1.56054	5.79413	-1.40780	-1.38052	0.05700
5.86348	1.90518	2.12700	-1.31527	-1.38509	0.00000
5.02834	2.72133	5.35693	-1.22275	-1.38965	0.02900
2.45114	2.68868	4.17763	-1.13023	-1.39422	0.02900
0.36413	1.38112	3.55811	-1.03771	-1.39879	0.11400
3.81901	2.06947	1.23516	-0.94519	-1.40336	0.00000
6.26790	1.66074	2.91272	-0.85266	-1.40793	0.05700
0.35507	1.34489	2.49747	-0.76014	-1.41250	0.00000
3.42332	2.92178	5.24488	-0.66762	-1.41706	0.00000
4.77439	1.30498	3.16432	-0.57510	-1.42163	0.00000
2.91427	1.67911	0.98026	-0.48258	-1.42620	0.00000
0.28006	1.19557	5.36420	-0.39005	-1.43077	0.02900
2.14484	1.27718	0.84087	-0.29753	-1.43534	0.05700
4.75510	0.59596	0.04971	-0.20501	-1.43990	0.05700
1.59357	2.55445	3.28090	-0.11249	-1.44447	0.08600
4.07238	0.73056	4.14669	-0.01996	-1.44904	0.02900
0.10044	1.75690	5.60616	0.07256	-1.45361	0.00000
4.87519	2.84447	4.25405	0.16508	-1.45818	0.05700
5.27755	1.71126	1.96625	0.25760	-1.46275	0.00000
5.81419	1.56383	6.16882	0.35012	-1.46731	0.02900
1.67306	0.31143	0.39026	0.44265	-1.47188	0.02900
3.96671	1.87453	0.80481	0.53517	-1.47645	0.08600
1.21037	0.08753	3.65831	0.62769	-1.48102	0.02900
2.74325	2.49737	4.35878	0.72021	-1.48559	0.02900
3.42530	0.77286	0.98831	0.81273	-1.49016	0.08600
0.49798	0.84191	4.86578	0.90526	-1.49472	0.00000
0.93804	0.31061	3.57714	0.99778	-1.49929	0.02900
5.89409	1.63365	5.68133	1.09030	-1.50386	0.00000
5.86616	1.31931	2.21291	1.18282	-1.50843	0.02900
4.27173	1.86900	1.99974	1.27535	-1.51300	0.02900
5.63925	2.13621	5.97752	1.36787	-1.51756	0.00000
1.33507	0.89586	4.30172	1.46039	-1.52213	0.00000
0.03623	2.90308	0.08274	1.55291	-1.52670	0.00000
2.97186	1.35655	4.99327	1.64543	-1.53127	0.00000
2.44978	2.01546	0.81389	1.73796	-1.53584	0.00000
0.65508	0.83388	3.11082	1.83048	-1.54041	0.02900
0.25078	0.49208	5.21691	1.92300	-1.54497	0.00000
5.86076	2.08231	0.39994	2.01552	-1.54954	0.02900
